,km_driven,selling_price,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Mahindra,brand_Maruti,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,fuel_Diesel,fuel_Petrol,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Third Owner
2034,55000,180000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2035,25000,400000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2036,300000,150000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2037,143200,500000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2038,60000,1689999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2039,120000,204999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2040,145000,459999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2041,30000,600000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2042,8000,585000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2043,170000,551000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2044,100000,525000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2045,62000,160000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2046,110000,825000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2047,137000,127000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2048,80000,600000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2049,80000,65000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2050,100000,550000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2051,120000,650000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2052,24000,750000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2053,80000,380000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2054,138000,400000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2055,147000,50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2056,60000,750000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2057,80000,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2058,50000,245000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2059,189000,260000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2060,90000,411000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2061,56000,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2062,140000,1300000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2063,60000,351000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2064,130000,550000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2065,140000,1300000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2066,189000,260000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2067,90000,411000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2068,56000,450000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2069,140000,1300000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2070,60000,351000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2071,130000,550000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2072,140000,1300000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2073,35000,750000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2074,35000,800000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2075,156000,350000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2076,90000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2077,60000,150000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2078,36000,800000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2079,20000,350000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2080,160000,350000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2081,185000,250000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2082,110000,170000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2083,10800,395000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2084,120000,450000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2085,15000,500000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2086,67500,200000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2087,30000,1200000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2088,50000,400000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2089,100000,650000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2090,150000,550000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2091,110000,1100000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2092,30000,254999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2093,60000,180000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2094,255000,160000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2095,120000,225000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2096,49900,270000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2097,86000,310000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2098,71850,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2099,95000,300000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2100,70000,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2101,35000,180000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2102,50000,550000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2103,120000,300000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2104,145000,900000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2105,190000,254999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2106,40000,1530000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2107,110000,590000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2108,112000,170000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2109,70000,2600000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2110,110000,475000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2111,29000,700000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2112,60000,376000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2113,120000,100000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2114,46000,75000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2115,120000,440000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2116,80000,390000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2117,159000,725000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2118,110000,325000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2119,75000,170000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2120,120000,215000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2121,110000,350000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2122,80000,80000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2123,80000,195000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2124,85000,280000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2125,71000,335000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2126,108000,475000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2127,75000,484999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2128,22000,650000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2129,76131,1850000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2130,30000,700000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2131,65000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2132,60000,900000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2133,80000,350000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2134,80000,285000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2135,70000,1850000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2136,51777,750000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2137,64788,1650000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2138,20000,600000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2139,19000,565000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2140,46951,86000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2141,19000,329000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2142,50000,650000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2143,60000,822000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2144,100000,345000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2145,10000,30000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2146,50000,330000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2147,74537,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2148,90000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2149,80000,200000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2150,70000,90000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2151,80000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2152,35000,550000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2153,23500,250000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2154,82000,975000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2155,100000,900000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2156,15000,610000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2157,30000,620000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2158,30000,400000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2159,11000,500000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2160,140000,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2161,110000,360000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2162,48000,252000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2163,70000,280000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2164,70000,509999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2165,58000,1050000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2166,40000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2167,90000,60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2168,40000,320000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2169,110000,520000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2170,80000,250000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2171,60000,725000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2172,50000,585000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2173,25000,430000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2174,100000,235000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2175,52000,350000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2176,80000,131000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2177,85000,450000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2178,83000,750000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2179,50000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2180,120000,125000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2181,100000,500000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2182,70000,380000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2183,19000,128000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2184,68600,250000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2185,60000,690000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2186,65000,650000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2187,40000,560000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2188,160000,120000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2189,25000,400000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2190,29500,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2191,13887,950000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2192,50000,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2193,30000,315000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2194,100000,220000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2195,60000,130000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2196,60000,595000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2197,120000,110000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2198,13500,680000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2199,52000,280000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2200,30000,530000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2201,14000,610000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2202,90000,500000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2203,50000,500000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2204,120000,250000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2205,10000,325000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2206,10000,550000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2207,25000,720000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2208,20000,950000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2209,60000,350000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2210,40000,500000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2211,60000,380000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2212,50000,380000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2213,20000,900000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2214,35000,295000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2215,40000,640000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2216,60000,790000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2217,20000,625000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2218,30000,604000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2219,29000,315000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2220,17000,950000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2221,50000,400000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2222,42000,700000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2223,120000,700000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2224,110000,260000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2225,90000,200000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2226,70000,580000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2227,66000,330000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2228,70000,400000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2229,5000,1350000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2230,50000,250000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2231,25000,725000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2232,70000,300000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2233,40000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2234,110000,1175000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2235,150000,380000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2236,45000,400000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2237,90000,140000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2238,140000,229999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2239,83000,110000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2240,106000,550000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2241,60000,150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2242,40000,265000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2243,138000,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2244,80000,280000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2245,50000,130000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2246,50000,350000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2247,120000,200000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2248,24400,550000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2249,60000,400000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2250,120000,170000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2251,60000,600000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2252,100000,130000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2253,60000,120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2254,120000,100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2255,27500,310000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2256,10000,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2257,120000,200000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2258,70000,270000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2259,80000,650000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2260,120000,210000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2261,90000,509999,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2262,70000,229999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2263,188000,409999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2264,67840,130000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2265,30000,95000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2266,35000,225000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2267,150000,256999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2268,100000,775000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2269,30000,420000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2270,70000,480000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2271,149032,200000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2272,380000,260000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2273,84050,210000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2274,15000,600000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2275,140000,140000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2276,120000,130000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2277,112880,195000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2278,135000,210000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2279,80000,130000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2280,128000,141000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2281,120000,280000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2282,30000,350000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2283,70000,575000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2284,41000,550000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2285,28100,420000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2286,30000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2287,30000,320000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2288,35000,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2289,22000,300000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2290,70000,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2291,100000,120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2292,70000,750000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2293,200000,151000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2294,120000,300000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2295,3000,577000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2296,50000,229999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2297,50000,500000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2298,1500,840000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2299,74000,900000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2300,25000,650000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2301,61915,650000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2302,110000,250000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2303,70000,550000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2304,150000,250000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2305,110000,350000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2306,90000,185000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2307,120000,229999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2308,65000,1000000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2309,10000,490000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2310,80000,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2311,184000,600000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2312,80000,270000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2313,70000,60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2314,89000,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2315,33033,335000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2316,69000,525000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2317,63063,465000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2318,90000,83000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2319,8000,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2320,35000,350000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2321,45000,300000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2322,30000,250000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2323,59000,114999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2324,6200,700000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2325,120000,250000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2326,70000,350000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2327,70000,80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2328,110000,850000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2329,158000,70000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2330,93000,90000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2331,110000,600000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2332,57000,135000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2333,120000,150000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2334,35000,259000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2335,90000,220000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2336,35000,246000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2337,120000,240000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2338,60000,946000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2339,70000,215000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2340,60000,50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
